EVTDESC66900;Upon the start the Incan Emperor Pachacuti II's reign the Quechua people of Cuzco and Arequipa began agitating to rejoin the Inca Empire. After repeatedly being ignored they have entered into open revolt. As the Incans grow in power and prestige it will become increasingly difficult to hold onto the area as it contains their ancestral capital. It maybe adventagous to transfer the lands peacefully to the Inca, rather than waiting for them to come and take it themselves. On the other hand we could simply put down the rebellion, and the upstart Inca Empire itself and be done with it as they most likely incited the rebellion in the first place to further their own aims.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181500NAME;Our Country Disrupts The Status Quo;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181500DESC;The Great Powers of the world now see us as an aggressor and they are prepared to use their military might to preserve the status quo.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181500OPTA;They have nothing to scare us;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181501NAME;The Coalition War;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181501DESC;One country has disrupted the status quo. The Great Powers have decided to intervene. What is your decision?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181501OPTA;We are the warriors of peace;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181501OPTB;Just a minute…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181503NAME;The Coalition War;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181503DESC;Another country has entered the coalition war against us!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181503OPTA;Terrible!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181504NAME;The End of the Coalition Wars;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181504DESC;The coalition wars are now at their end.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVT181504OPTA;Thank God!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_westphalia_title;Become Westphalia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_westphalia_desc;With our control over Westfalen we are able to elevate our country to the Grand Duchy of Westfalen.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_iberia_title;Propose an Iberian union;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_iberia_desc;"Uniting Iberia was one of the ambitions of medieval monarchs of the Iberian peninsula. Sancho III of Navarre and Alfonso VII of León and Castile both took the title Imperator Totius Hispaniae, meaning ""Emperor of All Hispania"" centuries before. But with the rise of the Dual Monarchy in the East it was too dangerous for Castille to extend its territories and instead of the planned union with Aragon, the Kingdom of Hispania was created by merging the crowns of Castille and Portugal. With our control of the former Aragonese lands of Catalunya we can proclaim the Iberian Union. But the question is: Will the Catalans accept our rule?";;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333220;The Catalan Congress;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333220;The Catalan leaders have gathered in Barcelona and now they are discussing whether they shall accept our rule or not.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333220;We shall wait for the result;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA44140;Another dragon has fallen;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44140;When the Empire of the Ming Dynasty shattered in 1760, dozens of local states emerged. The Second Era of Warring States started. After 70 years of fighting only five powers remained in the former Ming lands. Ming itself, having managed to rise from ashes, Shun and Daxi, two dynasties founded by a peasant leader, the Heavenly Kingdom of Taiping, a country on a Holy Crusade to purify China, and Tungning, a maritime federation with lively trade with the West. All these countries claimed the Mandate of Heaven. And now another one has fallen - the Ming Empire itself.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44141;When the Empire of the Ming Dynasty shattered in 1760, dozens of local states emerged. The Second Era of Warring States started. After 70 years of fighting only five powers remained in the former Ming lands. Ming itself, having managed to rise from ashes, Shun and Daxi, two dynasties founded by a peasant leader, the Heavenly Kingdom of Taiping, a country on a Holy Crusade to purify China, and Tungning, a maritime federation with lively trade with the West. All these countries claimed the Mandate of Heaven. And now another one has fallen - the Shun Empire.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44142;When the Empire of the Ming Dynasty shattered in 1760, dozens of local states emerged. The Second Era of Warring States started. After 70 years of fighting only five powers remained in the former Ming lands. Ming itself, having managed to rise from ashes, Shun and Daxi, two dynasties founded by a peasant leader, the Heavenly Kingdom of Taiping, a country on a Holy Crusade to purify China, and Tungning, a maritime federation with lively trade with the West. All these countries claimed the Mandate of Heaven. And now another one has fallen - the Daxi Empire.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44143;When the Empire of the Ming Dynasty shattered in 1760, dozens of local states emerged. The Second Era of Warring States started. After 70 years of fighting only five powers remained in the former Ming lands. Ming itself, having managed to rise from ashes, Shun and Daxi, two dynasties founded by a peasant leader, the Heavenly Kingdom of Taiping, a country on a Holy Crusade to purify China, and Tungning, a maritime federation with lively trade with the West. All these countries claimed the Mandate of Heaven. And now another one has fallen - the Heavenly Kingdom.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44144;When the Empire of the Ming Dynasty shattered in 1760, dozens of local states emerged. The Second Era of Warring States started. After 70 years of fighting only five powers remained in the former Ming lands. Ming itself, having managed to rise from ashes, Shun and Daxi, two dynasties founded by a peasant leader, the Heavenly Kingdom of Taiping, a country on a Holy Crusade to purify China, and Tungning, a maritime federation with lively trade with the West. All these countries claimed the Mandate of Heaven. And now another one has fallen - Tungning.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46423;Path That's To Be Chosen;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46423;With our newly gained independence we have to choose our form of government. The conference in our capital has just began.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46423;We wait;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46424;Path That's To Be Chosen;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46424;With our newly gained independence we have to choose our form of government. The conference in our capital has just began.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46424;We wait;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46427;Crisis in Jalisco;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46427;Sire! The fools of Jalisco decided that they do not want to live inside our nation! They are saying that Mexico is history and they want independence!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46427;This is truly a dark day of our history!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME32410;Our Motherland Calling;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC32410;The obstacles standing against the unification of the Russian people were too high. But it is no longer true - one of the Russian countries gathered enough power to demand the creation of the Empire of Rus'!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA32410;For the Motherland!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB32410;We stand alone;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_mejico_title;Force our rule over Ciudad de Mexico;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_mejico_desc;Because of the massive failure of the aftermath of the Independence Wars, the people of Mexico lost their unity. Shall the Mexican Eagle rise again?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
embrace_mexican_unity_title;Embrace Mexican unity;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
embrace_mexican_unity_desc;We can abandon the idea of united Gran Colombia and instead focus on the integration of natives living in our lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
abolish_grc_title;Abolish Gran Colombia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
abolish_grc_desc;The idea of the united Hispanic lands is simply ridiculous, why should we support it, then?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_usca_title;Form the United Provinces of Mesoameriga;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_usca_desc;The UPMA - one of the succesors of Gran Colombia - died as well. But we can ressurect on our path to the greater glory…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
unite_principalities_title;Unite the Principalities;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
unite_principalities_desc;Our nation was placed between the rock and the hard place for centuries. Let's shake off these bad memories and form the nation of Romanians, the master of the Black Sea and the heir of the Dacians.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_euskadia_title;Greater Euskadia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_euskadia_desc;To preserve our position in the Bay of Biscay we need to extend our territories to the north.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
reform_the_grand_duchy_title;Reform the Grand Duchy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
reform_the_grand_duchy_desc;The Grand Duchy of Lithuania was one of the mightiest Eastern European nations. It became a part of the Polish-Lithuanian Commonwealth. With its fall she can rise again.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
mother_russia_calling_title;For Holy Russia!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
mother_russia_calling_desc;The Empire of Holy Russia is a natural successor of the Tsardom of Moscow. We shall use the newly-gained power to bring Mother Russia to its former glory.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125109;Jackals and Traitors;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125109;Your Imperial Majesty! Our temporal weakness has attracted another scavengers to attack our Empire. But hopefully our forces will be able to punish them fo such temerity.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125109;Heresy and greed!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125110;Fall of Albania;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125110;Our control over the Albanian lands has faded. Our armies have been forced to withdraw amd we have had to recognise Albania as an independent entity…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125110;That is very unfortunate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125111;Reconquest of Albania;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125111;Sire! Thanks to the uncontested power of Your armies, we have reclaimed Albania - one of our ancestral lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125111;For Allah!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125112;Tales of Valour;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125112;The Ottoman Empire lies in ashes - this is the perfect moment for us to attack them and snatch some territories for ourselves! Of course in the name of the opressed minorities. Ehm.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125112;We are not hyenas;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB125112;Let them beg for mercy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125114;Fall of Macedonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125114;Our control over the Macedonian lands has faded. Our armies have been forced to withdraw and we have had to recognise Macedonia as an independent entity…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125114;That is very unfortunate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125115;Fall of Macedonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125115;Our control over the Macedonian lands has faded. Our armies have been forced to withdraw and we have had to recognise Macedonia as an independent entity…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125115;That is very unfortunate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125116;Reconquest of Macedonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125116;Sire! Thanks to the uncontested power of Your armies, we have reclaimed Macedonia - one of our ancestral lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125116;For Allah!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125118;Kurdish Revolt;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125118;My lord, the Kurdish rebels have created an independent state called Kurdistan and gained recognition of many World Powers. We have no option than accepting that. For now…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125118;How can they even dare?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125119;Fall of Kurdistan;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125119;Our control over the Kurdish lands has faded. Our armies have been forced to withdraw and we have had to recognise Kurdistan as an independent entity…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125119;That is very unfortunate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125120;Reconquest of Kurdistan;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125120;Sire! Thanks to the uncontested power of Your armies, we have reclaimed Kurdistan - one of our ancestral lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125120;For Allah!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125122;Fall of Egypt;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125122;Our control over the Egyptian lands has faded. Our armies have been forced to withdraw and we have had to recognise Egypt as an independent entity…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125122;That is very unfortunate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125123;Fall of Egypt;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125123;Our control over the Egyptian lands has faded. Our armies have been forced to withdraw and we have had to recognise Egypt as an independent entity…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125123;That is very unfortunate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125124;Reconquest of Egypt;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC125124;Sire! Thanks to the uncontested power of Your armies, we have reclaimed Egypt - one of our ancestral lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA125124;For Allah!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME125125;Question of Arabia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
